sample_id,db_id,question,score,gold_sql,cate_len_tbls,cate_gold_c,need_high|wrong,need_high|correct,need_mid|wrong,need_mid|correct,need_low|wrong,need_low|correct,need_1|wrong,need_1|correct,need_2|wrong,need_2|correct,need_3+|wrong,need_3+|correct,virtual_table,description,pred_sql,s_sel,s_agg,s_nest,s_cond,s_oth,pm_score,pm_score_rank
train.3317,college_1,Find names of all students who took some course and the course description.,1,"SELECT T1.stu_fname ,  T1.stu_lname ,  T4.crs_description FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num JOIN CLASS AS T3 ON T2.class_code  =  T3.class_code JOIN course AS T4 ON T3.crs_code  =  T4.crs_code",3+,low,False,False,False,False,False,True,False,False,False,False,False,True,"SELECT T1.stu_fname ,  T1.stu_lname ,  T4.crs_description FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num JOIN CLASS AS T3 ON T2.class_code  =  T3.class_code JOIN course AS T4 ON T3.crs_code  =  T4.crs_code","This virtual table provides the first and last names of students along with the descriptions of the courses they are enrolled in. It combines data from the 'student', 'enroll', 'class', and 'course' tables, linking students to their respective enrollments and the courses associated with those classes.","SELECT STUDENT.STU_FNAME, STUDENT.STU_LNAME, COURSE.CRS_DESCRIPTION 
FROM STUDENT 
JOIN ENROLL ON STUDENT.STU_NUM = ENROLL.STU_NUM 
JOIN CLASS ON ENROLL.CLASS_CODE = CLASS.CLASS_CODE 
JOIN COURSE ON CLASS.CRS_CODE = COURSE.CRS_CODE;",1.0,1.0,1.0,1.0,1.0,5.0,52
train.3320,college_1,What are the names of all students taking a course who received an A or C?,1,"SELECT T1.stu_fname ,  T1.stu_lname FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num WHERE T2.enroll_grade  =  'C' OR T2.enroll_grade  =  'A'",2,high,False,True,False,False,False,False,False,False,False,True,False,False,"SELECT T1.stu_fname ,  T1.stu_lname FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num WHERE T2.enroll_grade  =  [PLACEHOLDER-TYPE:STRING] OR T2.enroll_grade  =  [PLACEHOLDER-TYPE:STRING]",This virtual table describes the first and last names of students from the 'student' table who have received specific grades in their enrolled classes. The placeholders in the WHERE clause represent the grades being queried.,"SELECT S.STU_FNAME, S.STU_LNAME 
FROM STUDENT S 
JOIN ENROLL E ON S.STU_NUM = E.STU_NUM 
JOIN CLASS C ON E.CLASS_CODE = C.CLASS_CODE 
WHERE E.ENROLL_GRADE IN ('A', 'C');",1.0,1.0,1.0,0.0,1.0,4.0,21
train.3321,college_1,Find the first names of all professors in the Accounting department who is teaching some course and the class room.,1,"SELECT T2.emp_fname ,  T1.class_room FROM CLASS AS T1 JOIN employee AS T2 ON T1.prof_num  =  T2.emp_num JOIN professor AS T3 ON T2.emp_num  =  T3.emp_num JOIN department AS T4 ON T4.dept_code  =  T3.dept_code WHERE T4.dept_name  =  'Accounting'",3+,mid,False,False,False,True,False,False,False,False,False,False,False,True,"SELECT T2.emp_fname ,  T1.class_room FROM CLASS AS T1 JOIN employee AS T2 ON T1.prof_num  =  T2.emp_num JOIN professor AS T3 ON T2.emp_num  =  T3.emp_num JOIN department AS T4 ON T4.dept_code  =  T3.dept_code WHERE T4.dept_name  =  [PLACEHOLDER-TYPE:STRING]","This virtual table provides the first names of professors and the rooms where their classes are held from the 'CLASS' table, joined with the 'EMPLOYEE', 'PROFESSOR', and 'DEPARTMENT' tables. The placeholder in the WHERE clause represents the name of the department.","SELECT EMPLOYEE.EMP_FNAME, CLASS.CLASS_ROOM 
FROM PROFESSOR 
JOIN EMPLOYEE ON PROFESSOR.EMP_NUM = EMPLOYEE.EMP_NUM 
JOIN DEPARTMENT ON PROFESSOR.DEPT_CODE = DEPARTMENT.DEPT_CODE 
JOIN CLASS ON PROFESSOR.EMP_NUM = CLASS.PROF_NUM 
WHERE DEPARTMENT.DEPT_NAME = 'Accounting';",0.5,1.0,1.0,0.5,1.0,4.0,21
train.3325,college_1,What is the last name of the student who got a grade A in the class with code 10018.,1,SELECT T1.stu_lname FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num WHERE T2.enroll_grade  =  'A' AND T2.class_code  =  10018,2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT T1.stu_lname FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num WHERE T2.enroll_grade  =  [PLACEHOLDER-TYPE:STRING] AND T2.class_code  =  [PLACEHOLDER-TYPE:NUMBER],This virtual table provides the last names of students who have received a specific grade in a particular class. The placeholders in the WHERE clause represent the grade and the class code respectively.,SELECT STUDENT.STU_LNAME FROM STUDENT JOIN ENROLL ON STUDENT.STU_NUM = ENROLL.STU_NUM WHERE ENROLL.CLASS_CODE = '10018' AND ENROLL.ENROLL_GRADE = 'A';,1.0,1.0,1.0,0.5,1.0,4.5,27
train.3327,college_1,Find the first name and office of history professor who did not get a Ph.D. degree.,1,"SELECT T2.emp_fname ,  T1.prof_office FROM professor AS T1 JOIN employee AS T2 ON T1.emp_num  =  T2.emp_num JOIN department AS T3 ON T1.dept_code  =  T3.dept_code WHERE T3.dept_name  =  'History' AND T1.prof_high_degree != 'Ph.D.'",3+,high,False,True,False,False,False,False,False,False,False,False,False,True,"SELECT T2.emp_fname ,  T1.prof_office FROM professor AS T1 JOIN employee AS T2 ON T1.emp_num  =  T2.emp_num JOIN department AS T3 ON T1.dept_code  =  T3.dept_code WHERE T3.dept_name  =  [PLACEHOLDER-TYPE:STRING] AND T1.prof_high_degree != [PLACEHOLDER-TYPE:STRING]",This virtual table provides the first names of employees and the office locations of professors from the 'PROFESSOR' and 'EMPLOYEE' tables. It filters the results based on a specific department name and excludes professors with a certain highest degree. The placeholders in the WHERE clause represent the department's name and the highest degree to filter out.,"SELECT EMPLOYEE.EMP_FNAME, PROFESSOR.PROF_OFFICE 
FROM PROFESSOR 
JOIN EMPLOYEE ON PROFESSOR.EMP_NUM = EMPLOYEE.EMP_NUM 
WHERE PROFESSOR.PROF_HIGH_DEGREE != 'Ph.D.' 
AND PROFESSOR.DEPT_CODE IN (SELECT DEPT_CODE FROM DEPARTMENT WHERE DEPT_NAME = 'History');",1.0,1.0,0.0,0.4,1.0,3.4,6
train.3329,college_1,Find the first names of professors who are teaching more than one class.,1,SELECT T2.emp_fname FROM CLASS AS T1 JOIN employee AS T2 ON T1.prof_num  =  T2.emp_num GROUP BY T1.prof_num HAVING count(*)  >  1,2,high,False,True,False,False,False,False,False,False,False,True,False,False,SELECT T2.emp_fname FROM CLASS AS T1 JOIN employee AS T2 ON T1.prof_num  =  T2.emp_num GROUP BY T1.prof_num HAVING count(*)  >  [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides the first names of professors who teach more than a specified number of classes. It joins the 'CLASS' table with the 'EMPLOYEE' table based on the professor's identifier, grouping the results by the professor's identifier and filtering the groups based on the count of classes taught.","SELECT EMPLOYEE.EMP_FNAME
FROM EMPLOYEE
JOIN PROFESSOR ON EMPLOYEE.EMP_NUM = PROFESSOR.EMP_NUM
JOIN CLASS ON PROFESSOR.EMP_NUM = CLASS.PROF_NUM
GROUP BY EMPLOYEE.EMP_NUM
HAVING COUNT(CLASS.CLASS_CODE) > 1;",1.0,0.0,1.0,0.75,1.0,3.75,17
train.3331,college_1,Find the first names of students who took exactly one class.,1,SELECT T1.stu_fname FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num GROUP BY T2.stu_num HAVING count(*)  =  1,2,high,False,True,False,False,False,False,False,False,False,True,False,False,SELECT T1.stu_fname FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num GROUP BY T2.stu_num HAVING count(*)  =  [PLACEHOLDER-TYPE:NUMBER],This virtual table describes the first names of students from the 'student' table who are enrolled in a specific number of classes. The placeholder in the HAVING clause represents the count of classes that the students are enrolled in.,"SELECT S.STU_FNAME 
FROM STUDENT S 
JOIN ENROLL E ON S.STU_NUM = E.STU_NUM 
GROUP BY S.STU_NUM 
HAVING COUNT(E.CLASS_CODE) = 1;",1.0,0.0,1.0,0.75,1.0,3.75,17
train.3334,college_1,"What is the name of the department that offers a course that has a description including the word ""Statistics""?",1,SELECT T2.dept_name FROM course AS T1 JOIN department AS T2 ON T1.dept_code  =  T2.dept_code WHERE T1.crs_description LIKE '%Statistics%',2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT T2.dept_name FROM course AS T1 JOIN department AS T2 ON T1.dept_code  =  T2.dept_code WHERE T1.crs_description LIKE [PLACEHOLDER-TYPE:STRING],"This virtual table provides the names of departments that offer courses matching a specific description. The query joins the 'course' table with the 'department' table based on the department code, filtering the results to include only those courses whose descriptions contain a specified string.","SELECT DISTINCT DEPARTMENT.DEPT_NAME 
FROM DEPARTMENT 
JOIN COURSE ON DEPARTMENT.DEPT_CODE = COURSE.DEPT_CODE 
WHERE COURSE.CRS_DESCRIPTION LIKE '%Statistics%';",1.0,1.0,1.0,0.5,1.0,4.5,27
train.3335,college_1,What is the first name of the student whose last name starting with the letter S and is taking ACCT-211 class?,1,SELECT T1.stu_fname FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num JOIN CLASS AS T3 ON T2.class_code  =  T3.class_code WHERE T3.crs_code  =  'ACCT-211' AND T1.stu_lname LIKE 'S%',3+,mid,False,False,False,True,False,False,False,False,False,False,False,True,SELECT T1.stu_fname FROM student AS T1 JOIN enroll AS T2 ON T1.stu_num  =  T2.stu_num JOIN CLASS AS T3 ON T2.class_code  =  T3.class_code WHERE T3.crs_code  =  [PLACEHOLDER-TYPE:STRING] AND T1.stu_lname LIKE [PLACEHOLDER-TYPE:STRING],"This virtual table describes the first names of students who are enrolled in a specific course identified by its course code. The query joins the 'student' table with the 'enroll' table to find students enrolled in classes, and then joins with the 'CLASS' table to filter by the course code. The placeholders in the WHERE clause represent the course code and the last name pattern of the students.",SELECT STU_FNAME FROM STUDENT S JOIN ENROLL E ON S.STU_NUM = E.STU_NUM JOIN CLASS C ON E.CLASS_CODE = C.CLASS_CODE WHERE S.STU_LNAME LIKE 'S%' AND C.CRS_CODE = 'ACCT-211';,1.0,1.0,1.0,0.5,1.0,4.5,27
train.3337,sports_competition,How many clubs are there?,1,SELECT count(*) FROM club,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT count(*) FROM club,"This virtual table provides the total number of clubs present in the 'club' table. The query counts all entries in the table, which represents the clubs.",SELECT COUNT(*) AS total_clubs FROM club;,1.0,1.0,1.0,1.0,1.0,5.0,6
train.3339,sports_competition,List the distinct region of clubs in ascending alphabetical order.,1,SELECT DISTINCT Region FROM club ORDER BY Region ASC,1,mid,False,False,False,True,False,False,False,True,False,False,False,False,SELECT DISTINCT Region FROM club ORDER BY Region ASC,"This virtual table provides a list of unique geographical regions where clubs are located, sorted in ascending order. The placeholder in the SELECT statement indicates that the results will be distinct regions from the 'club' table.",SELECT DISTINCT Region FROM club ORDER BY Region ASC;,1.0,1.0,1.0,1.0,1.0,5.0,6
train.3341,sports_competition,What is the average number of gold medals for clubs?,1,SELECT avg(Gold) FROM club_rank,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT avg(Gold) FROM club_rank,This virtual table calculates the average number of gold medals won by clubs from the 'club_rank' table. The result provides insight into the overall performance of clubs in terms of gold medal achievements.,SELECT AVG(Gold) AS Average_Gold_Medals FROM club_rank;,1.0,1.0,1.0,1.0,1.0,5.0,6
train.3347,sports_competition,What are the maximum and minimum number of silver medals for clubs.,1,"SELECT max(Silver) ,  min(Silver) FROM club_rank",1,low,False,False,False,False,False,True,False,True,False,False,False,False,"SELECT max(Silver) ,  min(Silver) FROM club_rank",This virtual table provides the maximum and minimum number of silver medals won by clubs from the 'club_rank' table. The placeholders in the SELECT statement allow for potential modifications to specify different medal counts if needed.,"SELECT MAX(Silver) AS Max_Silver, MIN(Silver) AS Min_Silver FROM club_rank;",1.0,1.0,1.0,1.0,1.0,5.0,6
train.3349,sports_competition,How many clubs have total medals less than 10?,1,SELECT count(*) FROM club_rank WHERE Total  <  10,1,mid,False,False,False,True,False,False,False,True,False,False,False,False,SELECT count(*) FROM club_rank WHERE Total  <  [PLACEHOLDER-TYPE:NUMBER],This virtual table counts the number of clubs from the 'club_rank' table that have won a total number of medals less than a specified value. The placeholder in the WHERE clause represents the total number of medals.,SELECT COUNT(*) AS club_count FROM club_rank WHERE Total < 10;,1.0,1.0,1.0,1.0,1.0,5.0,6
train.3351,sports_competition,List all club names in ascending order of start year.,1,SELECT name FROM club ORDER BY Start_year ASC,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT name FROM club ORDER BY Start_year ASC,"This virtual table lists the names of clubs from the 'club' table, ordered by the year they were established. This allows users to see the clubs in chronological order of their founding.",SELECT name FROM club ORDER BY Start_year ASC;,1.0,1.0,1.0,1.0,1.0,5.0,6
train.3353,sports_competition,List all club names in descending alphabetical order.,1,SELECT name FROM club ORDER BY name DESC,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT name FROM club ORDER BY name DESC,"This virtual table lists the names of clubs from the 'club' table, sorted in descending order. The query retrieves all club names and organizes them from Z to A.",SELECT name FROM club ORDER BY name DESC;,1.0,1.0,1.0,1.0,1.0,5.0,6
train.3357,sports_competition,"Show the names of clubs that have players with position ""Right Wing"".",1,SELECT T1.name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID WHERE T2.Position  =  'Right Wing',2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT T1.name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID WHERE T2.Position  =  [PLACEHOLDER-TYPE:STRING],This virtual table describes the names of clubs from the 'club' table that have players in a specific playing position. The placeholder in the WHERE clause represents the player's position.,SELECT DISTINCT club.name FROM club JOIN player ON club.Club_ID = player.Club_ID WHERE player.Position = 'Right Wing';,1.0,1.0,1.0,0.5,1.0,4.5,3
train.3359,sports_competition,"What is the average points of players from club with name ""AIB"".",1,SELECT avg(T2.Points) FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID WHERE T1.name  =  'AIB',2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT avg(T2.Points) FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID WHERE T1.name  =  [PLACEHOLDER-TYPE:STRING],This virtual table calculates the average points scored by players from a specific club. The placeholder in the WHERE clause represents the name of the club for which the average points are being calculated.,SELECT AVG(CAST(Points AS INTEGER)) AS Average_Points FROM player WHERE Club_ID = (SELECT Club_ID FROM club WHERE name = 'AIB');,0.5,1.0,0.0,0.5,1.0,3.0,2
train.3365,sports_competition,List the types of competition and the number of competitions of each type.,1,"SELECT Competition_type ,  COUNT(*) FROM competition GROUP BY Competition_type",1,high,False,True,False,False,False,False,False,True,False,False,False,False,"SELECT Competition_type ,  COUNT(*) FROM competition GROUP BY Competition_type","This virtual table summarizes the different types of competitions held, along with the count of each type from the 'competition' table. The result will show how many competitions of each type have taken place.","SELECT Competition_type, COUNT(*) AS Number_of_Competitions FROM competition GROUP BY Competition_type;",1.0,1.0,1.0,1.0,1.0,5.0,6
train.3369,sports_competition,List the types of competition that have at most five competitions of that type.,1,SELECT Competition_type FROM competition GROUP BY Competition_type HAVING COUNT(*)  <=  5,1,high,False,True,False,False,False,False,False,True,False,False,False,False,SELECT Competition_type FROM competition GROUP BY Competition_type HAVING COUNT(*)  <=  [PLACEHOLDER-TYPE:NUMBER],"This virtual table summarizes the types of competitions held in the database, specifically focusing on those competition types that have a count of occurrences less than or equal to a specified number. The placeholder in the HAVING clause represents the maximum count of competitions for which the types are being queried.",SELECT Competition_type FROM competition GROUP BY Competition_type HAVING COUNT(Competition_ID) <= 5;,1.0,1.0,1.0,0.75,1.0,4.75,5
train.3371,sports_competition,List the names of clubs that do not have any players.,1,SELECT name FROM CLub WHERE Club_ID NOT IN (SELECT Club_ID FROM player),2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT name FROM CLub WHERE Club_ID NOT IN (SELECT Club_ID FROM player),"This virtual table lists the names of clubs from the 'club' table that do not have any associated players. The subquery checks for clubs that have player entries, and the placeholder in the NOT IN clause represents the absence of player identifiers.",SELECT name FROM club WHERE Club_ID NOT IN (SELECT Club_ID FROM player);,1.0,1.0,1.0,1.0,1.0,5.0,6
train.3373,sports_competition,What are the positions with both players having more than 20 points and less than 10 points.,1,SELECT POSITION FROM player WHERE Points  >  20 INTERSECT SELECT POSITION FROM player WHERE Points  <  10,1,high,False,True,False,False,False,False,False,True,False,False,False,False,SELECT POSITION FROM player WHERE Points  >  [PLACEHOLDER-TYPE:NUMBER] INTERSECT SELECT POSITION FROM player WHERE Points  <  [PLACEHOLDER-TYPE:NUMBER],This virtual table describes the playing positions of players from the 'player' table who have a total points score that falls between two specified numeric values. The placeholders in the query represent the lower and upper bounds for the points scored by the players.,"SELECT DISTINCT p1.Position
FROM player p1
JOIN player p2 ON p1.Position = p2.Position
WHERE p1.Points > 20 AND p2.Points < 10;",0.0,1.0,0.0,0.5,1.0,2.5,1
